date,factor,q1,q2,q3,q4,q5,top_minus_bottom
2016-01-31,quality,-0.023783180454278418,-0.016152289812724326,-0.01300049708904905,-0.005223272796792,-0.019465058490604988,0.00431812196367343
2016-02-29,momentum,-0.0033369936239488083,0.010762847972433603,0.001523808048578834,-0.005662164626297994,-0.028969403168264407,-0.025632409544315598
2016-02-29,value,-0.014390542560534686,-0.009183791174874561,0.022954463062686215,-0.00029145867440006913,-0.02477057605037567,-0.010380033489840986
2016-02-29,quality,-0.021881309342238954,-0.01203354424948624,0.001913718907447004,0.0028057356966823045,0.003513493590097111,0.025394802932336064
2016-02-29,low_volatility,-0.031539310253367606,0.0030290320257699453,-0.005623996637640949,0.0030614624800984758,0.0053909069876413584,0.036930217241008964
2016-03-31,momentum,-0.002981321222163891,0.03846728410064017,0.009852022268528798,0.00500414269759768,-0.0034489132153570357,-0.00046759199319314475
2016-03-31,value,-0.0016491573689549177,0.013887490095747922,0.005251950712696884,0.01805454624927814,0.011348384940477685,0.012997542309432602
2016-03-31,quality,-0.008674319471009884,0.019679009121918684,0.02990469659158108,0.01712205369560294,-0.011138225308847106,-0.002463905837837222
2016-03-31,low_volatility,-0.004008206246099993,0.015831176375247797,0.02283979239197521,0.009640080455275419,0.002590371652847284,0.006598577898947277
2016-04-30,momentum,0.012620528032230604,0.001246502605235894,-0.021340214374358863,0.011236762767131665,0.01138053624762091,-0.0012399917846096942
2016-04-30,value,-0.0030616709995454515,0.006891600440238887,0.013685624781258959,0.005566853050759768,-0.007938291994851954,-0.004876620995306503
2016-04-30,quality,-0.008759731039680141,0.01568401348890099,0.0011104057717844895,0.00027325271450771014,0.006836174342347162,0.015595905382027302
2016-04-30,low_volatility,-0.01833302404587343,0.02960261119219528,-0.004763227778701734,0.006141804658334632,0.0024959512519054593,0.020828975297778888
2016-05-31,momentum,-0.00026616406655398107,-0.01364527950088205,0.001617774174234854,-0.0074148839211381655,-0.006061357255344324,-0.005795193188790342
2016-05-31,value,-0.008338049861540176,-0.015544365932454163,0.0006911550271268164,-0.0012671962780878344,-0.0013114535247283122,0.007026596336811864
2016-05-31,quality,-0.011971432199011662,-0.015242908726218663,0.005845269715747203,0.01005830369004938,-0.014459143050249928,-0.0024877108512382663
2016-05-31,low_volatility,-0.04058764523889119,-0.015703689569083145,0.009867200776064577,0.0030747459693149736,0.017579477492911118,0.05816712273180231
2016-06-30,momentum,-0.006972275228867125,0.03227110062808967,0.012399309324587876,0.01693120923891065,0.023583951804359828,0.030556227033226954
2016-06-30,value,0.011932932241141453,0.02243008609235102,0.019548396606740865,0.03225833346505373,-0.00795645263820618,-0.019889384879347632
2016-06-30,quality,0.016605474637263723,0.011779330462654152,0.008270010899550068,0.023815067270029557,0.017743412497583395,0.0011379378603196717
2016-06-30,low_volatility,-0.008533100063085752,0.009514829486997578,0.015885040193161292,0.03426549880964465,0.027081027340363127,0.03561412740344888
2016-07-31,momentum,0.0051173090177136,0.02236204753346759,0.016675014201803944,0.015591988477070684,0.024780420551500714,0.019663111533787116
2016-07-31,value,0.034214331290415304,0.0011221728699511823,0.013629199596801072,0.012219925558411638,0.023341150465977338,-0.010873180824437965
2016-07-31,quality,0.005498770183817359,0.005794049916304944,0.02642296826942648,0.022051294081143247,0.024759697330864507,0.01926092714704715
2016-07-31,low_volatility,0.016695437543966185,0.026619979307528175,0.014588152651122926,0.011502718512733334,0.015120491766205913,-0.0015749457777602723
2016-08-31,momentum,0.012533176456464406,-0.007630905432619101,0.003108055558466982,-0.03135038519126924,0.006002928925296286,-0.00653024753116812
2016-08-31,value,0.014813932805544999,-0.022578088065304848,-0.0064964255261921785,0.004594195943680673,-0.00767074484138931,-0.02248467764693431
2016-08-31,quality,-0.016739531438811222,-0.0009012411653071817,-0.0035739142843869585,0.012428507460716765,-0.008550950255872065,0.008188581182939157
2016-08-31,low_volatility,0.01795925223770135,-0.009583156155979206,-0.009583705147399058,-0.02552678630397572,0.009397265685991968,-0.008561986551709382
2016-09-30,momentum,0.02605665474382137,0.0027880303967026676,-0.005366589136028055,-0.005280317640648291,-0.012256987169796623,-0.038313641913617996
2016-09-30,value,-0.016735797443006496,0.004858569900516835,0.0002775483846028159,0.011742075342092734,0.005798395009845181,0.022534192452851678
2016-09-30,quality,-0.017046864757602132,0.020072160423605285,-0.007203143323101041,0.024458813322527424,-0.014340174471378465,0.0027066902862236675
2016-09-30,low_volatility,0.01287566469273072,-0.01694483075236853,0.003633651940397964,-0.009680076484442995,0.016056381797733908,0.003180717105003188
2016-10-31,momentum,-0.013627066505681806,-0.008372106394224293,0.0076142062929907385,-0.0021646021866576605,0.025230434571320976,0.03885750107700278
2016-10-31,value,0.0023063791747146845,-0.002502577930776062,0.004338481696688856,0.012712335293447185,-0.00817375245632671,-0.010480131631041395
2016-10-31,quality,-0.010481013577721748,0.021575423928653237,-0.01070386066029404,-0.01765380845896535,0.025944124546075854,0.0364251381237976
2016-10-31,low_volatility,0.0085885322758466,-0.004391216026139622,-0.0034522998214930544,0.008216318944205941,-0.0002804695946719116,-0.008869001870518511
2016-11-30,momentum,-0.015144805655694427,0.006010717940015814,-0.012637105023686585,-0.012076544298725189,-0.004434227482424979,0.010710578173269448
2016-11-30,value,-0.014988310926623966,-0.008650777142746664,-7.219490497374359e-05,-0.027161364873174897,0.012590683327003905,0.02757899425362787
2016-11-30,quality,-0.00954495469680824,0.0019310647464533758,-0.006106079605059917,-0.012657756415777838,-0.011904238549322748,-0.002359283852514509
2016-11-30,low_volatility,-0.00431999777960686,-0.001898213116439018,-0.027963791269479222,-0.002720346320177569,-0.0013796160348126974,0.0029403817447941627
2016-12-31,momentum,0.002595532442537496,0.004852610589877865,0.009912244961395866,0.0005329592708937736,-0.009346350674600934,-0.01194188311713843
2016-12-31,value,0.0010590283056331306,-0.002681637377132401,-0.005312018480279746,0.007352097393793422,0.008129526748089661,0.00707049844245653
2016-12-31,quality,0.00391192951011955,-0.002893845437265491,0.014744792660479022,-0.00337394776681188,-0.003841932376417134,-0.007753861886536683
2016-12-31,low_volatility,0.0019117733941688253,-0.0013308213459500174,-0.003820416883989297,-0.0086766788690817,0.020463140294956255,0.01855136690078743
2017-01-31,momentum,0.020426333151762177,0.032992470612965216,-0.008130014365445259,0.0009897236409384502,-0.006598407973824716,-0.027024741125586893
2017-01-31,value,0.005148484162688416,-0.01245431029211851,0.016418625714151158,0.006059505613398991,0.024507799868275816,0.0193593157055874
2017-01-31,quality,0.023776887304158438,0.028195365902185486,-0.010035158617873657,-0.005054399682795413,0.0027974101607210144,-0.020979477143437425
2017-01-31,low_volatility,0.01283775766044985,0.015316985409968963,0.009204828080032462,0.0150865462725775,-0.012766012356632906,-0.025603770017082757
2017-02-28,momentum,0.012513010329764368,0.018934094200553038,0.00828234696505123,0.01978387771229447,0.0027783288982562936,-0.009734681431508074
2017-02-28,value,0.005583874520621468,0.003871315292737898,0.015924155102428266,0.0017108570724923445,0.035201456117639425,0.029617581597017956
2017-02-28,quality,-0.015716971360520516,0.025712447415930022,0.01914709064853774,0.013252554058358717,0.019896537343613435,0.03561350870413395
2017-02-28,low_volatility,0.02838258498280994,-0.00489529092814942,-0.0013565945629970266,0.02093559234088297,0.01922536627337294,-0.009157218709437
2017-03-31,momentum,-0.021113510341562086,-0.005250389053586146,0.007013591854122314,0.01249542579139859,0.0010313234896789148,0.022144833831241002
2017-03-31,value,0.01629976732633337,0.005316287112185747,-0.018585859800035354,-3.200439809857847e-05,-0.008821748500333598,-0.025121515826666968
2017-03-31,quality,-0.009153570687340712,0.014268755481329743,-0.01681290503360241,-0.015799291133062,0.021673453112726965,0.030827023800067677
2017-03-31,low_volatility,8.594449759211643e-05,-0.0036342511732963987,-0.011748156078211891,0.00648616794653673,0.002986736547431029,0.0029007920498389126
2017-04-30,momentum,-0.010351305428972928,0.017150551896192235,0.007267293139995556,0.0193936633035627,-0.023015751128329258,-0.01266444569935633
2017-04-30,value,-0.002298279913495721,-0.023005497563705367,0.011829613014806645,0.013003839811244016,0.010914776433598733,0.013213056347094455
2017-04-30,quality,0.020504864955636425,0.013502437942214507,0.012497242655578172,-0.017440789452348913,-0.018619304318631884,-0.03912416927426831
2017-04-30,low_volatility,-0.009033483467312892,0.012284050623744863,0.006257013139287881,-0.001983657915367543,0.002920529402095995,0.011954012869408887
2017-05-31,momentum,-0.004736356645387391,0.004430116816246238,0.0007679957517272406,-0.020853727074874106,0.004806513880042451,0.009542870525429842
2017-05-31,value,0.010566586464650534,0.017000845495695964,-0.021957030673993422,-0.005979276807314299,-0.015216581751284347,-0.025783168215934883
2017-05-31,quality,0.005810555318443755,-0.013144889559516709,0.02224866341987241,-0.009578408481940377,-0.02092137796910465,-0.026731933287548405
2017-05-31,low_volatility,-0.006961213387041349,3.0606754084078205e-05,-0.005782971274360632,-0.006185822901873278,0.0033139435369456127,0.01027515692398696
2017-06-30,momentum,-0.019534886985908374,-0.004958204372905906,0.0012458479157400782,0.009168849559835341,0.026639271932798365,0.04617415891870674
2017-06-30,value,-0.0011079391479195898,-0.005695990149920777,-0.018097404182968863,0.03457755773934369,0.002884653791025038,0.003992592938944628
2017-06-30,quality,-0.020168173780202144,0.00453001256066507,0.007413771510328704,-0.0036148494532350197,0.024400117212002893,0.04456829099220504
2017-06-30,low_volatility,0.001285745839280994,-0.012315842180826708,0.007238237246164464,0.016303281431614393,4.9455713326362896e-05,-0.001236290125954631
2017-07-31,momentum,-0.00883479838114683,0.010405029676901868,0.014600751502361458,0.012193156397629268,0.02557616675428586,0.034410965135432695
2017-07-31,value,0.0023707767194669715,0.008265465655770927,0.02089664846768304,-0.0084381333253297,0.03084554843244039,0.02847477171297342
2017-07-31,quality,0.009119309223500788,0.002439672002998705,0.005340376303604533,0.009770547472036834,0.027270400947890766,0.01815109172438998
2017-07-31,low_volatility,-0.009186063934569139,0.004631249710193136,0.02024833143378659,0.007372536336625002,0.030874252403996032,0.040060316338565174
2017-08-31,momentum,-0.01006251585510487,-0.016743379528890108,0.0038470167187421855,0.008906938492338107,0.007599893719829082,0.01766240957493395
2017-08-31,value,0.024719479427081126,-0.0017326735896951995,-0.010684054125610198,-0.010332618350927142,-0.00842217981393419,-0.033141659241015316
2017-08-31,quality,-0.001082110777264511,-0.031902091768443414,-0.006447623985139905,0.0015260155522078878,0.03145376452555434,0.03253587530281885
2017-08-31,low_volatility,-0.016689247853174792,0.030517473889346523,-0.0037716211777857446,-0.034159262343458466,0.01765061103198688,0.03433985888516167
2017-09-30,momentum,0.01339058615010016,0.00903984070588163,-0.01883135623303687,-0.01086710245420131,0.012569000377912632,-0.0008215857721875271
2017-09-30,value,-0.009377043731147871,-0.0062906565659882506,0.0026436297659571005,-0.007281478980188605,0.025606518058023865,0.03498356178917174
2017-09-30,quality,-0.034368293416163945,0.0400000703041489,0.0053626617188069605,-0.002954647877000077,-0.002738822183135603,0.03162947123302834
2017-09-30,low_volatility,0.006960780503424513,-0.01144398579413855,0.012683716248025856,-0.006274885297268007,0.0033753428866124258,-0.003585437616812087
2017-10-31,momentum,0.017818725579665677,0.0013335229731635645,0.022655445791563054,0.014098962474666831,-0.01920951199185547,-0.03702823757152115
2017-10-31,value,0.012885765772948348,-0.004359568640627287,0.018195584400591526,0.007799917254952532,0.0021754460393385413,-0.010710319733609808
2017-10-31,quality,0.0042465980787471215,-0.001310921294834777,-0.008044322431585805,0.018978625268306883,0.022827165206570237,0.018580567127823116
2017-10-31,low_volatility,0.022768125341722224,0.013643348261590171,0.016972514126967285,-0.005403098623826269,-0.011283744279249752,-0.034051869620971974
2017-11-30,momentum,0.00200520052022059,0.0030181973592281752,-0.0022276022237952887,0.0006934561345615875,0.015655723864136568,0.013650523343915977
2017-11-30,value,0.016794645086169725,0.0013936358976576913,-0.0018987393822821775,-0.004226681125328513,0.007082115178134907,-0.009712529908034818
2017-11-30,quality,-0.0169004415481476,0.008601940976175487,0.016774099655944407,0.0006251404522357729,0.010044236118143562,0.02694467766629116
2017-11-30,low_volatility,-0.01759224212124754,0.015340050832369312,0.008767829131628962,0.011099845644925587,0.0015294921666753115,0.019121734287922854
2017-12-31,momentum,0.009518970311825359,-0.008777685201307495,0.012537091380810283,-0.0062431364256888555,-0.02821037490324499,-0.03772934521507035
2017-12-31,value,0.0007117801765668564,-0.008079595231367281,-0.01534333615791338,0.005295534664422963,-0.003759518289314856,-0.004471298465881712
2017-12-31,quality,0.007291451950542771,-0.015587977562594718,-0.029423723820983867,-0.016801799603829576,0.03334691419925969,0.02605546224871692
2017-12-31,low_volatility,-0.008497346886216523,-0.0013505368790631023,0.0002376383683805272,-0.011860551289137744,0.00029566184843114464,0.008793008734647667
2018-01-31,momentum,0.012029722445728136,-0.001301399094353467,0.011405359822666472,0.005852561614471591,-0.019559414766058058,-0.031589137211786196
2018-01-31,value,-0.011742957010175886,0.016376033204030842,-0.005799360759925815,0.014734141183713929,-0.005141026595188397,0.0066019304149874895
2018-01-31,quality,-0.007668717545136472,0.01033157556874666,0.011988601549847034,-0.008297341865200841,0.002072712314198294,0.009741429859334766
2018-01-31,low_volatility,0.011404854782242752,0.006338694523470629,-0.009332630346583593,-0.006221468447928586,0.006237379511253471,-0.005167475270989281
2018-02-28,momentum,-0.015597065694202366,0.006029130319503917,0.0012743787510957894,0.001620804255220576,0.0027675647175477045,0.01836463041175007
2018-02-28,value,0.011375449530450754,-0.011734608746478154,0.00951595989916047,-0.009382238239268353,-0.003679750094699097,-0.01505519962514985
2018-02-28,quality,0.009927789436648755,0.0006738433070214822,-0.016943715501199347,-0.001482732514291618,0.003919627620986349,-0.006008161815662405
2018-02-28,low_volatility,0.0036568210492124555,0.005746713138842108,-0.025398861159366244,-0.009335374869320883,0.021425514189798184,0.01776869314058573
2018-03-31,momentum,0.0014547505954341344,0.01825671655569398,0.023062027835817428,-0.003851309336405778,0.004923983879081428,0.0034692332836472935
2018-03-31,value,0.0038732770874968735,0.021533014908853433,-0.009522217887272704,0.013430450713482367,0.014531644707061225,0.010658367619564351
2018-03-31,quality,0.01385768054388889,0.0031840069448899055,0.003575202284491158,-0.0032036949055358867,0.026432974661887126,0.012575294117998237
2018-03-31,low_volatility,0.024437914288039625,0.0062967967956354285,0.01599561842454676,-0.007664781845607538,0.004780621867006918,-0.01965729242103271
2018-04-30,momentum,0.018349141763956734,0.01567499897874461,-0.008458844897089363,0.015982509250244935,0.0007453484963747592,-0.017603793267581973
2018-04-30,value,-0.004460464112094798,0.019969563233314648,0.024599532763080457,0.01153479172800701,-0.00935027002007564,-0.004889805907980842
2018-04-30,quality,0.01288169664326711,0.010528703022048374,-0.00560270071796295,0.009642186148762171,0.014843268496116968,0.001961571852849859
2018-04-30,low_volatility,0.03156932804145534,-0.008032120332470926,0.022650654011275244,-0.01069485094165143,0.006800142813623444,-0.024769185227831895
2018-05-31,momentum,0.036708376057863465,0.0036910050661890237,0.003217984840227034,0.004960278482647173,0.03486909880596878,-0.001839277251894686
2018-05-31,value,0.020809273032511698,0.015284916177438873,0.009335203806257708,0.015373618884833374,0.022643731351853824,0.0018344583193421263
2018-05-31,quality,0.006214236649822602,-0.0031492468408947983,0.01939194927026248,0.02222981169646024,0.03875999247724495,0.03254575582742235
2018-05-31,low_volatility,0.04137515695632941,0.023460620694681127,0.009966015834445419,0.0050280429176132015,0.0036169068498263235,-0.037758250106503084
2018-06-30,momentum,-0.01184655841268798,0.005874452259925916,-0.008797253453938132,-0.0025616765190959847,-0.0032223104382257894,0.00862424797446219
2018-06-30,value,-0.011006675902229802,-0.04071379163320267,0.014444845278585555,0.0012203876906668632,0.015501888002158088,0.02650856390438789
2018-06-30,quality,0.004315363291430957,-0.013169888925802264,0.001654701011770948,-0.013002641600457537,-0.0003508803409640715,-0.004666243632395028
2018-06-30,low_volatility,0.013162983606301687,-0.01647962529546416,0.0006846214101214165,-0.005060147912234597,-0.012861178372746312,-0.026024161979048
2018-07-31,momentum,0.016122580541333354,-0.002743109492682233,-0.0125700270223564,0.010116579848727247,-0.004197350784340475,-0.020319931325673828
2018-07-31,value,-0.0019465934076385472,-0.011629480614208848,0.01408830851420954,0.02059742784245331,-0.014380989244133963,-0.012434395836495415
2018-07-31,quality,-0.019229106918412165,-0.011826240843404811,-0.012987877409480708,0.018535473516351507,0.03223642474562767,0.05146553166403983
2018-07-31,low_volatility,-0.02653762204905063,0.006425767992906328,0.020286113441021686,-0.0019862151201518576,0.008540628825955965,0.03507825087500659
2018-08-31,momentum,-0.01888091300864835,0.009107470288527536,0.008626361242704089,0.02342363618123503,-0.012190861788094498,0.00669005122055385
2018-08-31,value,-0.028831674227652822,0.010847032004122941,0.0037651931469914303,0.02944555021232802,-0.005140408220065762,0.02369126600758706
2018-08-31,quality,0.00468443094773201,-0.01624085479086152,0.000719428131615929,0.01548031646920614,0.00544237215803125,0.0007579412102992405
2018-08-31,low_volatility,-0.020927820190070195,-0.0035168771652196286,0.021297897338480493,0.0132614012533816,-2.8908320848458623e-05,0.020898911869221735
2018-09-30,momentum,-0.003474030092694991,0.0006330746330505399,-0.006901080440261098,0.018100573118841924,0.005192536711327939,0.008666566804022929
2018-09-30,value,0.002101456618016845,0.0018536353870747368,-0.010862137734068345,0.017471913578675967,0.002986206080565107,0.0008847494625482621
2018-09-30,quality,-0.016414511979566265,-0.0054916335817071175,-0.011732589486387484,0.02182654855703714,0.02536326042088804,0.0417777724004543
2018-09-30,low_volatility,-0.010388963072147489,0.025975401364545903,-0.004882725454914511,-0.004755331220090137,0.007602692312870546,0.017991655385018034
2018-10-31,momentum,0.010523674261209792,0.004678153489081016,-0.01279969838350587,0.0031818866528654567,0.009797214658357145,-0.0007264596028526468
2018-10-31,value,-0.019344283374036514,0.01060206026114816,0.00737177003608881,0.009170532964011264,0.007581150790795821,0.026925434164832333
2018-10-31,quality,-0.015267545395041826,-0.005717837469462345,0.0213798634193061,0.00884729734947241,0.006139452773733201,0.021406998168775025
2018-10-31,low_volatility,-0.012139627007557729,0.013589335081417154,0.008797830404506735,0.012821890812909692,-0.00768819861326831,0.004451428394289419
2018-11-30,momentum,0.01676130918512096,-0.043819061417342195,-0.0018980643425119625,0.008184844885833287,-0.018591585240946302,-0.03535289442606726
2018-11-30,value,-0.02105958777478125,-0.023589228963038757,0.017261800907378715,-0.010149453157276273,-0.0018260879421286512,0.0192334998326526
2018-11-30,quality,-0.0076239559092925015,-0.012824147289334347,-0.011849211429384221,0.011219855417122799,-0.018285097718957942,-0.010661141809665441
2018-11-30,low_volatility,-0.02139421373837368,0.013548911682627734,-0.03218740140006565,0.003461203182342881,-0.0027910566563774998,0.01860315708199618
2018-12-31,momentum,0.014879157467473458,0.00016719475106943826,0.008350763028515517,-0.0026148248845826562,-0.013342818108752586,-0.028221975576226042
2018-12-31,value,0.015194704829920441,0.017032266223534865,0.00019610225709181805,-0.009256386678814848,-0.015727214378009103,-0.030921919207929544
2018-12-31,quality,-0.004919043571590403,-0.008032650815523457,0.0014411541869133904,0.012460242789862736,0.006489769664060907,0.011408813235651311
2018-12-31,low_volatility,-0.0019592944886858755,0.00612793708285046,-0.0038327109972183917,6.075578120791625e-05,0.007042784875569063,0.009002079364254938
2019-01-31,momentum,0.003548680700856005,-0.00169163017259904,0.007643416952665472,0.010223845037795259,-0.015555132686576151,-0.019103813387432157
2019-01-31,value,-0.005265496388389773,-0.0011500326793960458,-0.0015722552078211993,0.0014197673104770325,0.010737196797271531,0.016002693185661304
2019-01-31,quality,0.01971191954226927,0.005497309511061666,-0.003163344502308163,-0.019201869269440248,0.0013251645505590215,-0.018386754991710247
2019-01-31,low_volatility,0.0038067783556635483,-0.01745963765143448,0.03190194686320175,-0.004032590703031275,-0.010047317032257997,-0.013854095387921546
2019-02-28,momentum,0.003741899513968139,0.011054224869759538,0.024464281046113173,-0.008882448340314398,-0.0017029288817666632,-0.005444828395734802
2019-02-28,value,-0.005624408019818355,0.013695147929013751,0.01812499250108764,0.01097813795705051,-0.008498842159573755,-0.0028744341397553995
2019-02-28,quality,-0.007340780964599036,0.021471863180290686,0.009667689063837437,-0.006116132299999489,0.010992389228230193,0.018333170192829228
2019-02-28,low_volatility,0.004509862238832996,-0.007513582636238869,-0.003467820579990122,0.0047010454870339445,0.03044552369812184,0.025935661459288845
2019-03-31,momentum,0.011763391857298628,0.023203497743953368,-0.007567424329294687,0.01249649566524269,0.0031949781844671844,-0.008568413672831444
2019-03-31,value,0.015253556670499801,0.006556481993593305,-0.009223180487518124,0.026701655721460254,0.0038024252236319445,-0.011451131446867857
2019-03-31,quality,-0.0015048670518421404,0.02130019122393237,0.0026970298825455654,0.0025969726653335746,0.018001612401697814,0.019506479453539956
2019-03-31,low_volatility,0.008277881457859015,-0.008135853037724428,0.025406174018310117,0.01768902459626879,-0.0001462879130463113,-0.008424169370905326
2019-04-30,momentum,-0.005528244300233709,-0.03074997671856657,-0.007405478196630394,-0.004996072700653259,0.01029837153655781,0.01582661583679152
2019-04-30,value,-0.019505247063436128,-0.006102591393284368,-0.006545345978066014,-0.008382670427010352,0.00215445448227074,0.02165970154570687
2019-04-30,quality,-0.013612703648921809,0.01043584453554251,0.010846432486809426,-0.03080515873611121,-0.015245815016845039,-0.0016331113679232297
2019-04-30,low_volatility,-0.03955615084468131,0.005652813509354804,0.010244541172878274,0.001557069129107247,-0.016279673346185138,0.02327647749849617
2019-05-31,momentum,-0.012255952526915697,0.0029182340358775483,-0.0016371014958244112,0.027902061850089633,0.005019620527583574,0.017275573054499272
2019-05-31,value,-0.006041750636576087,0.006351276534276307,-0.003216262184500973,0.012504182720859264,0.012349415956752135,0.01839116659332822
2019-05-31,quality,0.00897128379794791,0.011763276410056584,-0.0020227689054346243,-0.0038675304562789782,0.007102601544519754,-0.0018686822534281552
2019-05-31,low_volatility,0.017444432752667598,0.0011308724446502049,0.005212480021571297,-0.005845161036274332,0.004004238208195876,-0.013440194544471722
2019-06-30,momentum,-0.008221536694818881,0.016890109921025315,-0.008842592165781277,-0.015014309433183071,-0.020181425740492996,-0.011959889045674115
2019-06-30,value,-0.0013134079319106317,-0.002103395464191177,-0.003266792919302752,-0.02996767424736998,0.0012815164495236287,0.0025949243814342602
2019-06-30,quality,-0.02844779377178961,-0.012780610512997798,0.004641987963730565,0.0013744991459443078,-0.0001578369381383782,0.028289956833651233
2019-06-30,low_volatility,-0.016671770833422656,-0.007457132666523858,-0.01937957888514876,0.0071107576022178265,0.0010279706696265378,0.017699741503049194
2019-07-31,momentum,0.011194762537156216,0.01661522214760932,-0.012303833961519812,0.02311784330226454,0.012979074279365848,0.0017843117422096325
2019-07-31,value,0.013744779798612832,0.012994167516796561,-0.001703127338442506,0.016674360990370275,0.009892887337538953,-0.0038518924610738796
2019-07-31,quality,0.020101134444215442,0.016078386073076028,-0.010080194465238812,0.010488008353741234,0.015015733899082223,-0.005085400545133218
2019-07-31,low_volatility,0.015028484483769044,0.005665825660782342,0.012384028171455657,0.009691609237942433,0.008833120750926637,-0.006195363732842407
2019-08-31,momentum,-0.003693125860662766,-0.007530593417523351,0.02518852422105384,-0.0024769623385725082,0.007137021596144882,0.010830147456807649
2019-08-31,value,-0.017078717695775413,0.0203500044068465,-0.00804344185076053,0.01506884943929771,0.008328169900831827,0.02540688759660724
2019-08-31,quality,0.011408616812096017,0.012141833404052482,-0.016865640267549515,0.008151675944779608,0.003788378307061502,-0.007620238505034516
2019-08-31,low_volatility,0.008336502834065961,0.0109575351215977,-0.004436609693394872,-0.007467186295405997,0.011234622233577301,0.00289811939951134
2019-09-30,momentum,-0.0027430979583531467,-0.01120977876390623,0.004609139616132707,0.001434618127042492,0.01306125655044974,0.01580435450880289
2019-09-30,value,-0.010327902686302081,0.016228012180655456,0.007995461498268608,0.0075769242679220635,-0.016320357689178482,-0.005992455002876401
2019-09-30,quality,-0.01784357590832105,0.013620876678742233,-0.009619164118344964,0.008159233974934366,0.010834766944354979,0.02867834285267603
2019-09-30,low_volatility,-0.004409772076301837,0.01461068974078461,0.0054940039390510955,-0.004626409060053638,-0.0059163749721146686,-0.0015066028958128311
2019-10-31,momentum,-0.01550274772003742,-0.017429526818229714,0.015527076272717277,0.01576366420726058,0.017317109847012097,0.03281985756704951
2019-10-31,value,-0.014006689187104704,0.02569215180899397,-0.008447328019173545,0.014783007801869624,-0.002345566615862521,0.011661122571242183
2019-10-31,quality,0.01755703668438028,-0.0053135715963238015,0.007923406284678686,0.0074356790083336954,-0.011926974592346035,-0.029484011276726313
2019-10-31,low_volatility,-0.007277632309127069,0.008253495588924954,0.012658974670553696,0.013780912084824865,-0.011740174246453622,-0.004462541937326554
2019-11-30,momentum,0.00014356866272397518,0.0008979007275407181,0.02236133764404379,-0.006628588745609981,0.030863803057948076,0.0307202343952241
2019-11-30,value,0.018999574007476778,0.006941165874563277,0.0004428493418470236,0.017593975081670866,0.0036604570410886327,-0.015339116966388145
2019-11-30,quality,0.02237271610513178,0.02173465412029462,0.017487426762747987,0.00927799305605927,-0.02323476869758708,-0.04560748480271886
